transaction_id,item_position,item_name,item_price
TX00001166,1,,76.32
TX00001166,2,element,97.9
TX00000250,1,Beaoneath,44.12
TX00000250,2,,8.54
TX00000250,3,item,75.61
TX00001444,1,thing,98.58
TX00001444,2,Lanternwesp unit,89.37
TX00001444,3,part Embraca,34.06
TX00001022,1,part,26.95
TX00001022,2,part,71.79
TX00001022,3,object,83.11
TX00001022,4,,80.8
TX00001022,5,part llure,69.66
TX00000009,1,aCscae ouf part,78.43
TX00000009,2,f Eelsewere,46.01
TX00000009,3,Quuench,25.24
TX00000449,1,item's eEmbrace,67.59
TX00000449,2,part thing,32.41
TX00000882,1,,88.58
TX00000882,2,Fragmoetn,6.13
TX00000882,3,Fargument,77.12
TX00000882,4,,8.73
TX00000882,5,,3.29
TX00000708,1,,62.8
TX00000708,2,,45.98
TX00000708,3,Fragemants,79.28
TX00000255,1,Vaw item,53.98
TX00000255,2,object Emabark,96.63
TX00000593,1,,27.88
TX00000593,2,Ecipsed auSffron,55.16
TX00000389,1,Emre,7.06
TX00001087,1,unit,91.19
TX00001087,2,Alloeyd,57.92
TX00001087,3,stuff thing,95.63
TX00001200,1,,2.49
TX00000557,1,Fracutred unit,19.71
TX00000557,2,thing element,24.75
TX00001287,1,Limina,76.59
TX00001287,2,part,74.85
TX00000839,1,Softeke,15.08
TX00000839,2,stuff object,71.19
TX00000460,1,iTempest unit,99.28
TX00000460,2,piece Goszamer,30.85
TX00000723,1,Varg,79.87
TX00000723,2,Vreitey Shaodwing,22.74
TX00001381,1,mper,59.84
TX00001381,2,Satterd,29.64
TX00000144,1,Priz mUnfolding,68.52
TX00000501,1,Fratcured Hrizon,50.95
TX00000501,2,Facdured part,55.15
TX00000501,3,Soilen,78.74
TX00000501,4,Frctured Horizn,2.5
TX00000501,5,Fractuerd Horizoon,48.75
TX00001098,1,unit,51.46
TX00001098,2,Vieilark object,20.66
TX00001098,3,object object,56.52
TX00000739,1,Fragmens part,36.78
TX00000739,2,unit,76.92
TX00000739,3,auof,75.83
TX00000739,4,unit Trhead,2.75
TX00000739,5,Embr oEchoes,34.81
TX00001384,1,Veis,32.62
TX00001384,2,,89.7
TX00001384,3,Unufolidng,80.92
TX00001384,4,Unflodin,82.43
TX00000731,1,,55.66
TX00000731,2,,4.42
TX00000731,3,Fregments Vergue,90.72
TX00000731,4,,79.52
TX00000539,1,Raverbierance,98.11
TX00000539,2,Ecliipse unit Lyaers,63.65
TX00000177,1,object Trif,48.52
TX00000177,2,oaf ky,17.61
TX00000177,3,nUfoding,79.65
TX00000177,4,,68.52
TX00001446,1,thing,57.84
TX00001446,2,Meadowleke thing,65.62
TX00001446,3,Latnernwip,12.96
TX00000697,1,object orizon,75.97
TX00000940,1,object,61.43
TX00000940,2,Obsiodian,73.76
TX00000940,3,Obsiidian race,26.01
TX00000940,4,item Frosit,9.17
TX00001049,1,,42.1
TX00001049,2,Alloye,7.56
TX00001049,3,Cresecnt element,57.74
TX00000922,1,Glded,34.82
TX00000922,2,,71.02
TX00000898,1,thing,95.42
TX00000898,2,,75.36
TX00000898,3,Shmimering Reesolve,8.45
TX00000898,4,,86.71
TX00000898,5,Hoirzoncape,33.72
TX00001492,1,Lanternwsp unit,6.88
TX00001492,2,thing oscent,7.88
TX00001492,3,thing Embrake,71.42
TX00001492,4,object,55.43
TX00001492,5,thing thing,15.69
TX00000007,1,item,10.55
TX00000862,1,,13.94
TX00000862,2,piece o Evermoore,83.84
TX00000862,3,eVins of otion,47.95
TX00000862,4,thing nUfoldign,79.28
TX00000862,5,Veis of Mation,95.98
TX00000667,1,Eternla Tapestr,53.31
TX00000667,2,Fra,13.1
TX00000667,3,Eterinal Tapstry,46.45
TX00000667,4,uThreaded Horezon,26.46
TX00000667,5,Luminos,72.28
TX00001160,1,eFable,10.41
TX00000357,1,Dorning,76.97
TX00000357,2,o object,87.12
TX00000783,1,,54.4
TX00000735,1,thing object,45.54
TX00000735,2,Suhadowin gSurege,80.75
TX00000329,1,,46.66
TX00000329,2,Boundless element,59.32
TX00000329,3,aChasing,77.05
TX00000329,4,ot piece,83.51
TX00001055,1,object Eshoer,76.33
TX00001055,2,Sblitered unit,84.0
TX00001148,1,,53.4
TX00001148,2,,40.82
TX00001148,3,Etharas,54.27
TX00001148,4,Sunliit,20.17
TX00001117,1,Fauble,81.96
TX00001117,2,,46.84
TX00001117,3,,16.24
TX00001117,4,Lumniouz,26.93
TX00001117,5,Eclepsed tEhers,71.18
TX00000258,1,part,29.77
TX00001175,1,,53.37
TX00001175,2,Zunlit,47.64
TX00000372,1,part Elseiways,98.63
TX00000372,2,stuff Eilseways,84.43
TX00001103,1,piece iEthers,9.88
TX00001103,2,item,98.2
TX00001103,3,Brikon,25.57
TX00001103,4,,78.49
TX00000925,1,Frgameented,98.91
TX00000925,2,Hoizon,52.04
TX00000925,3,erulean oFable,8.83
TX00000925,4,unit,50.71
TX00000142,1,Firamgents part,88.09
TX00000525,1,Ethuerbuond,68.46
TX00000525,2,thing Harizon,13.56
TX00001138,1,,11.59
TX00001007,1,Velark Currnet,1.08
TX00001007,2,aEmbevault,87.34
TX00001007,3,eHeorizon,91.37
TX00001121,1,,16.07
TX00001121,2,Eclpisde,82.98
TX00001423,1,Petrec object,2.24
TX00001423,2,thing cAmbrace,53.88
TX00001423,3,object,28.14
TX00000440,1,part part,31.41
TX00000440,2,Duskboarne Alolure,35.64
TX00000440,3,,43.35
TX00000440,4,Fragmentz part Luter,63.94
TX00000440,5,Temepst unit,34.94
TX00000531,1,piece Reverberace,92.61
TX00000531,2,Eclisad unit,57.39
TX00000531,3,Zonnte,48.76
TX00000531,4,Siletn Reveberance,83.13
TX00000531,5,Sanonet,63.02
TX00001201,1,Velve tShift,72.79
TX00001201,2,Eiternael,25.67
TX00001201,3,,3.98
TX00001201,4,Fruastbite item,2.68
TX00001201,5,Opsidian Passagee,65.0
TX00000226,1,Utamed,79.81
TX00000226,2,Vouw item,64.77
TX00000226,3,object,61.38
TX00000226,4,Muurmur,63.49
TX00001036,1,element Sooungline,6.74
TX00001036,2,object object,15.94
TX00001036,3,uCrent,10.06
TX00000228,1,item,61.26
TX00000228,2,Tidweya,68.79
TX00000228,3,Flickre Peneath,80.63
TX00000228,4,object,10.07
TX00001279,1,,81.82
TX00001279,2,Psasge,2.71
TX00001279,3,Floow,76.63
TX00001449,1,thing tSill,69.86
TX00001449,2,aHllowed thing,66.5
TX00000212,1,object,3.64
TX00000079,1,item,6.74
TX00000079,2,element,52.68
TX00000079,3,eaEchoed,28.14
TX00000079,4,oTides,25.72
TX00000148,1,part item,69.55
TX00000148,2,Threate element,44.85
TX00000148,3,rFagments f,96.63
TX00000148,4,part item,15.35
TX00000148,5,,10.32
TX00000814,1,Shimmerign Rasolve,15.28
TX00000814,2,aEmberwoven Cuall,74.77
TX00000814,3,Horizonscae,41.3
TX00000814,4,Harvsetaed,60.67
TX00000903,1,element,53.3
TX00000903,2,,60.8
TX00000903,3,piece piece,11.32
TX00000903,4,Peal,5.01
TX00000958,1,oVapor,53.1
TX00000958,2,Obsidina Tracoe,44.37
TX00000958,3,,11.11
TX00000958,4,item,52.6
TX00000671,1,,91.24
TX00000671,2,,23.07
TX00001155,1,,62.66
TX00000555,1,,25.98
TX00000555,2,,43.11
TX00000907,1,part,77.15
TX00000907,2,ilent,40.71
TX00000133,1,Evenaosng,41.81
TX00000133,2,piece Ovraflow,37.7
TX00000133,3,part,37.79
TX00001108,1,,55.78
TX00000823,1,Breath Unfoldeng,45.97
TX00000408,1,part Aulure,33.38
TX00000368,1,Cahsing item,80.75
TX00000368,2,Bouuundless element,33.92
TX00000368,3,Khasing,48.98
TX00000368,4,,46.5
TX00000507,1,,55.02
TX00000507,2,,46.16
TX00001181,1,stuff part,77.53
TX00000504,1,,29.33
TX00000504,2,,92.1
TX00000504,3,Sonnt,82.78
TX00000504,4,element Saoffroun,54.14
TX00000504,5,oriozn,66.67
TX00001488,1,thing stuff,25.58
TX00001488,2,lGow,70.32
TX00001488,3,Hellowed thing,11.56
TX00000347,1,element,64.83
TX00000347,2,part,10.88
TX00000347,3,Leetch part,57.25
TX00000347,4,Wildhorn stuff,17.77
TX00000347,5,thing item,94.12
TX00000386,1,Chsing Hllows,28.89
TX00000000,1,unit,1.81
TX00000000,2,part,48.01
TX00000360,1,iBrecah,97.98
TX00000360,2,thing hto item,65.07
TX00000894,1,thing stuff,1.44
TX00000894,2,Shiemmring,27.87
TX00000894,3,,91.3
TX00000828,1,Harvezted Stillnesos,3.85
TX00001415,1,Gildairn thing,54.25
TX00001415,2,thing thing,57.05
TX00000475,1,piece Gossameer,26.88
TX00001280,1,Eetrnal Snudown,76.62
TX00001280,2,oFlow,30.25
TX00000057,1,unit,25.27
TX00000057,2,,13.55
TX00000637,1,stuff,55.95
TX00000637,2,Bale,2.41
TX00000637,3,Threeed thing,87.98
TX00000637,4,,99.08
TX00001330,1,aVeins,55.89
TX00001330,2,,3.55
TX00001330,3,nfodling,77.07
TX00001330,4,thing,70.2
TX00001053,1,Embuervault Glwo,92.85
TX00001053,2,iEmbeirvault,55.07
TX00001053,3,unit Quivear,73.88
TX00001053,4,Veelark object,72.73
TX00001053,5,Embrvault Glo,6.06
TX00001370,1,Unfoldign object,7.98
TX00001370,2,nfoldng,42.99
TX00001370,3,,87.44
TX00000172,1,element,39.77
TX00000450,1,Whisperina gEmberlioght,7.84
TX00000450,2,Suunlid unit,99.22
TX00000125,1,stuff o,84.0
TX00000125,2,part,45.98
TX00000125,3,item,17.5
TX00001179,1,part,31.52
TX00001179,2,,66.56
TX00000530,1,Glsslike Serende,54.26
TX00000530,2,Eculipsed eSafron,58.79
TX00000530,3,Frcatured Horizno,20.82
TX00000530,4,Leminal Soonnet,82.18
TX00000857,1,uQuiet,27.66
TX00000857,2,piece io fEvermore,9.76
TX00000857,3,,23.74
TX00000857,4,Shmmeruing,85.07
TX00000713,1,item uZrge,89.33
TX00000713,2,,22.34
TX00000090,1,,10.65
TX00000090,2,item item,60.39
TX00000090,3,Ekhaed,49.34
TX00000090,4,,63.99
TX00001450,1,Latticebore Miuse,27.92
TX00001450,2,Gildrian part,76.04
TX00001450,3,thing thing,85.97
TX00000181,1,Unfodlin,47.33
TX00000181,2,iSlent Ovreflow,16.53
TX00000181,3,Crimsno Reveri,59.98
TX00000875,1,Horzionscabe,69.28
TX00000875,2,thing,92.29
TX00000875,3,thing,56.68
TX00000875,4,piece o fMation,17.01
TX00001030,1,element Soanglin,30.78
TX00001030,2,Fragamnt element,59.1
TX00000786,1,,58.06
TX00000414,1,Liominal,55.71
TX00000414,2,Meaodwbound Eho,73.77
TX00000251,1,Queit,66.02
TX00000251,2,object,6.52
TX00000069,1,item item,36.19
TX00000069,2,element,57.41
TX00000069,3,Hamonized part,96.48
TX00000069,4,,45.19
TX00000803,1,aHrvested Stillnoess,90.86
TX00000803,2,,99.45
TX00000803,3,,37.99
TX00000803,4,thing,3.42
TX00000803,5,Simmering Rsolve,43.01
TX00000131,1,Creson,34.61
TX00000300,1,Ceahasing,13.64
TX00000300,2,unit o fEmber,28.05
TX00000300,3,Boundless element,64.91
TX00000300,4,stuff Elsewys,48.87
TX00000300,5,iWldtahorn,97.34
TX00001429,1,eGiltrain thing,69.57
TX00001429,2,Sparrowtidea,45.4
TX00001429,3,thing,27.66
TX00001429,4,Ltaticeborn stuff,93.94
TX00001429,5,Halloowed thing,69.22
TX00000326,1,Voeil etwaen item,48.44
TX00000326,2,Chasinug item,25.04
TX00000326,3,cocrd,53.61
TX00001464,1,Paoradox,67.27
TX00001464,2,thing,10.35
TX00001113,1,Eclise dEthers,4.66
TX00001113,2,Eclipset unit,25.73
TX00001113,3,uLuinous,63.13
TX00000499,1,Frgamenits part part,27.15
TX00000499,2,part iFlare,16.53
TX00000499,3,Liminla,86.93
TX00000499,4,Tepmest unit,46.21
TX00001377,1,stuff,99.27
TX00000832,1,oHarizonscape,85.05
TX00000832,2,Stllnoess,36.63
TX00000364,1,Aximo stuff,33.85
TX00000495,1,,94.13
TX00001394,1,unit,3.42
TX00001394,2,piece,39.07
TX00001394,3,Scattred Gliow,48.22
TX00001394,4,piece Gloaw,31.68
TX00000338,1,Widthorn Acord,12.05
TX00000338,2,aTurniong,18.4
TX00000338,3,do Eulseways,64.47
TX00000338,4,,24.63
TX00000338,5,Axoim stuff,35.56
TX00000421,1,Whiseprnig Emberligt,63.04
TX00000421,2,stuff Serentiy,46.06
TX00000164,1,piece part,69.25
TX00000164,2,object,33.57
TX00000164,3,Spre,76.75
TX00000164,4,piece part,60.73
TX00000164,5,Selent Oerflow,85.42
TX00000028,1,element Eclie,40.0
TX00000028,2,Hroizon,64.85
TX00000028,3,Tide,65.84
TX00000516,1,,28.66
TX00000516,2,item,93.98
TX00000516,3,Leiminal,88.57
TX00000516,4,,8.58
TX00000516,5,Reoverberanke,84.87
TX00000193,1,object,9.63
TX00000193,2,unit o,71.67
TX00001327,1,,78.59
TX00001361,1,element,38.52
TX00001361,2,unit,86.74
TX00000945,1,Ceruleen item,10.84
TX00000945,2,Peal,42.15
TX00001360,1,object,21.34
TX00001360,2,piece piece,70.03
TX00000169,1,part item,22.01
TX00000169,2,Threaadeid thing,39.71
TX00000169,3,part unit,92.33
TX00000167,1,,46.48
TX00000167,2,Threded Hroizon,32.32
TX00000652,1,thing,30.0
TX00000652,2,Reveriie,42.01
TX00000173,1,piece mUnfoldinog,7.67
TX00000173,2,,4.59
TX00000173,3,part unit,66.66
TX00000173,4,vEenosng,2.96
TX00000518,1,,30.62
TX00000518,2,piece Revrberance,99.5
TX00000518,3,,92.72
TX00000518,4,Limina lSoannet,76.49
TX00001213,1,,57.75
TX00001213,2,Frostibite Horizoun,64.4
TX00001213,3,,23.49
TX00001213,4,Velve tShift,45.65
TX00001400,1,Lattiiceborane,69.8
TX00001400,2,thing Emburce,91.96
TX00001400,3,thing leam,24.36
TX00000912,1,Cerlean thing,33.45
TX00000912,2,unit,18.47
TX00000491,1,part,6.52
TX00000491,2,part unit,83.83
TX00000953,1,stuff part,76.82
TX00000073,1,Haronized Feeting,27.73
TX00000073,2,Emebrde item,91.13
TX00000073,3,Horzion,51.92
TX00000073,4,Quencih,50.09
TX00000073,5,Embeed tSillness,10.86
TX00001252,1,item,13.84
TX00000587,1,item,1.28
TX00000587,2,Limianl unit,83.21
TX00000587,3,Glassulike Serenadae,28.7
TX00000750,1,unit Ehcoes,65.31
TX00000750,2,thing,38.16
TX00000750,3,,72.73
TX00000657,1,uminous,71.32
TX00000842,1,,80.66
TX00000842,2,Shimmeing Resolvee,4.74
TX00000842,3,piece Stiellness,10.37
TX00000842,4,Breaiths Unfoldign,27.63
TX00000842,5,Evremeore,23.55
TX00000234,1,Inkaling Tdieway,48.01
TX00000234,2,object,38.75
TX00000732,1,,27.06
TX00000732,2,item Shdowing Sruge,31.89
TX00000732,3,,6.08
TX00000732,4,erty thing,82.37
TX00000214,1,Baneatoh,29.44
TX00000214,2,,26.39
TX00000162,1,Dhreade element,80.47
TX00000132,1,Latice o,76.62
TX00000132,2,part item,99.35
TX00001311,1,,27.37
TX00001311,2,thing,14.39
TX00001311,3,object,17.35
TX00001311,4,,49.69
TX00000222,1,Inklign Tedeway,56.68
TX00000222,2,,23.32
TX00000222,3,Frcadured,40.78
TX00000222,4,Murur,55.93
TX00000222,5,item,56.1
TX00001227,1,part,56.82
TX00001227,2,element,79.23
TX00001227,3,,5.34
TX00000934,1,,49.34
TX00000934,2,element,86.49
TX00000934,3,piece piece,1.33
TX00000934,4,Wiands,96.98
TX00000934,5,oHrizon,1.1
TX00000185,1,,46.14
TX00000185,2,Unoldineg,80.92
TX00000185,3,part,68.26
TX00000185,4,Tamporl,33.0
TX00000041,1,item item,63.75
TX00000041,2,Wven element,40.37
TX00000041,3,piece item Elsawhere,86.88
TX00000041,4,ivuelet,75.12
TX00000041,5,Sunferact Mirag,20.99
TX00000692,1,,25.95
TX00000692,2,,24.67
TX00000692,3,,86.87
TX00000692,4,,56.81
TX00000692,5,Paale,74.16
TX00000108,1,eDmporal,34.65
TX00000108,2,,79.9
TX00000108,3,Threadd Horizoon,98.22
TX00000108,4,Pizm part,97.62
TX00000038,1,Cascadee item Eilseewhere,11.77
TX00000568,1,,16.61
TX00000568,2,Reverebrnace,91.7
TX00000568,3,Glasslie unit,1.2
TX00000568,4,claipsed Saffran,29.47
TX00000994,1,iSlent,15.42
TX00000994,2,unit,17.91
TX00000994,3,stuff,23.91
TX00000994,4,Teterad item,6.52
TX00001342,1,part,13.81
TX00001441,1,Monothead,66.27
TX00001441,2,Lettikeborne,24.34
TX00001441,3,thing Glieam,83.78
TX00001441,4,Aueli cEmbrace,34.23
TX00000483,1,Meadowboud,32.95
TX00000483,2,Meadobaund,94.16
TX00000483,3,part vEerwend,59.25
TX00000468,1,part,52.43
TX00000468,2,Whespering Ebmarlight,80.18
TX00000468,3,stuff Sreenity,75.61
TX00000468,4,sAhfall eSrenity,86.95
TX00000468,5,Fragment part Lustier,22.34
TX00000890,1,Shimmeraing Resolvee,1.34
TX00000890,2,,47.03
TX00000890,3,Shmimering Resolev,25.35
TX00000947,1,,6.42
TX00000947,2,uSilent,91.08
TX00000947,3,Fragented Pule,42.88
TX00000947,4,Sof,42.72
TX00000024,1,chode,20.58
TX00000024,2,element,29.86
TX00000024,3,piece Eeclipse,54.98
TX00000024,4,Ashean erenade,86.63
TX00000024,5,item,74.38
TX00001009,1,oRifdborne,94.69
TX00001009,2,uVeilark Curernt,43.79
TX00001009,3,iTnctore,19.42
TX00001009,4,Embeervult,85.56
TX00001192,1,Lumnious item,78.85
TX00001192,2,,18.48
TX00001192,3,item,60.54
TX00000068,1,,49.05
TX00000068,2,item,86.32
TX00000068,3,Embeed tSillness,85.3
TX00000068,4,Cascead item part,30.63
TX00000884,1,stuff item,92.52
TX00001354,1,stuff Ambe,25.91
TX00000366,1,unit Beutwaen Secands,67.86
TX00000366,2,oef object,22.83
TX00000366,3,unit Baetween Seconst,64.77
TX00000366,4,,90.98
TX00000366,5,,20.46
TX00000505,1,Seerneade,12.18
TX00000505,2,element Whispesr,55.73
TX00000505,3,item,21.52
TX00000505,4,Ecolipsead Layeers,64.75
TX00000850,1,thing nUfloding,62.79
TX00001315,1,unit,92.7
TX00001315,2,Amerb,76.48
TX00001315,3,,27.53
TX00000383,1,Vil Petween Sconds,6.86
TX00000383,2,item,13.78
TX00000383,3,Exioem item,68.41
TX00000734,1,piece,1.44
TX00000717,1,Shdwig,56.2
TX00000717,2,Fragmants,50.79
TX00001335,1,nfloding,46.18
TX00001335,2,unit,75.57
TX00000454,1,part Fare,10.7
TX00000454,2,Whispeing Emberleghd,37.31
TX00000454,3,hispering aAmberlight,5.09
TX00000454,4,Seunlit Gossameer,57.57
TX00000454,5,item's Embrae,46.35
TX00000264,1,Unamed,1.07
TX00000264,2,nkuling,68.07
TX00000075,1,Echoeud Riuvlet,67.13
TX00000075,2,,11.23
TX00000075,3,Hramonized part,7.15
TX00000075,4,Eumbered Stillneoss,36.15
TX00000914,1,,31.02
TX00000914,2,Bouund element,66.31
TX00000914,3,Ceurlean Fabl,51.23
TX00000232,1,Baneuath,82.91
TX00000232,2,,31.99
TX00000444,1,part o fEverwnd,4.5
TX00000444,2,part lGow,17.88
TX00000395,1,Shiuvered,76.21
TX00000395,2,element item,3.32
TX00000395,3,Breaach o,73.52
TX00000395,4,thing too part,63.76
TX00000611,1,Fry,30.54
TX00000611,2,,90.66
TX00000611,3,Eteral piece,21.57
TX00000611,4,piece,89.07
TX00000611,5,Threedde thing,79.69
TX00000176,1,piece Overefulow,34.18
TX00000176,2,Fragmedns part,65.4
TX00000018,1,element,37.15
TX00000018,2,object,75.0
TX00001310,1,,17.18
TX00001310,2,Unfoldeng Ambeur,28.29
TX00001221,1,item,55.35
TX00000341,1,unit Embre,65.4
TX00001347,1,,28.9
TX00001347,2,Suhimmer,93.71
TX00001347,3,thing piece,98.28
TX00000879,1,,52.9
TX00000595,1,part,4.63
TX00000595,2,,52.85
TX00000595,3,,60.99
TX00000595,4,Freictured part,11.37
TX00000061,1,Embereud Stilless,31.43
TX00000061,2,item,3.53
TX00001260,1,object's uJourney,82.84
TX00001260,2,Ceelestial Difter,72.59
TX00000272,1,item Listenonig,20.04
TX00001208,1,Etenaral,91.83
TX00001208,2,Frosdbete item,29.04
TX00001208,3,,29.63
TX00001208,4,,6.84
TX00001208,5,piece's oJurney,68.82
TX00000872,1,Veiin sof,80.27
TX00000872,2,Quieut oHrizonscape,22.49
TX00000872,3,Quet Horizonscap,51.84
TX00001120,1,,39.32
TX00001120,2,piece unit,45.04
TX00001406,1,piece thing,12.46
TX00000278,1,Solacu eBetween,23.57
TX00000278,2,object,40.91
TX00000278,3,object eListening,27.32
TX00000278,4,Vere Litening,47.94
TX00000278,5,object,34.93
TX00000036,1,Harmniezed item,12.37
TX00000036,2,Woen element,90.81
TX00000036,3,object,72.77
TX00000036,4,piece item,62.02
TX00000662,1,iEternal Tapetry,39.9
TX00000662,2,Lminous,2.03
TX00000662,3,Reveire,87.45
TX00000662,4,thing,35.43
TX00000662,5,Reerie,4.57
TX00001351,1,Unfoldoing mAber,19.5
TX00001351,2,Scattere Glwo,32.87
TX00001351,3,thing,98.86
TX00001351,4,Scattaered low,75.01
TX00001351,5,Veines,55.33
TX00001089,1,Splitneret unit,74.23
TX00001089,2,Velark aCurrent,13.7
TX00001089,3,,41.34
TX00000977,1,Horizno,92.35
TX00000977,2,unit,61.7
TX00000977,3,unit Yarn,83.48
TX00000977,4,Tthered item,94.45
TX00000977,5,unit,77.49
TX00000738,1,,61.5
TX00000738,2,ragments o,83.63
TX00000738,3,Ahoes,94.21
TX00000738,4,Veirga,14.44
TX00000738,5,Embe object,64.65
TX00000191,1,Framgets part,73.57
TX00000191,2,Unoflidng,86.49
TX00000191,3,part,80.25
TX00000191,4,pire,30.49
TX00000191,5,ragments f,15.72
TX00000919,1,unit,18.2
TX00000919,2,Nocturna,43.92
TX00000919,3,,84.14
TX00000919,4,,7.19
TX00000456,1,part Glo,7.94
TX00000456,2,part part,14.43
TX00000456,3,part part,19.71
TX00000456,4,Whisrpeing Emperlight,62.14
TX00000456,5,,46.1
TX00000675,1,Threaedd Hiorizon,51.56
TX00000675,2,stuff,50.83
TX00000675,3,Plae,71.87
TX00000675,4,,76.44
TX00000760,1,,58.06
TX00000760,2,Fragmentis oef,67.51
TX00001352,1,element lGow,9.31
TX00001352,2,,17.23
TX00001352,3,thing,59.37
TX00001352,4,Veiins,12.6
TX00000728,1,thing eVrge,84.42
TX00000728,2,thing eSurge,56.66
TX00000412,1,unit's part,42.9
TX00000412,2,part aAlulre,85.23
TX00000825,1,Sihimmering Resole,1.16
TX00000825,2,,74.49
TX00000825,3,Frgameunt,67.49
TX00000825,4,Emberuwoven Calel,89.92
TX00000825,5,,3.04
TX00000616,1,Feray,88.91
TX00000616,2,Reveriue,59.96
TX00000616,3,,39.72
TX00000616,4,Chasineg,99.74
TX00000114,1,part unit,71.88
TX00000114,2,Revaeie,64.91
TX00000114,3,Silend Overflaw,68.2
TX00000417,1,part Luztar,5.26
TX00000417,2,element part,36.71
TX00000417,3,part Flar,76.4
TX00000417,4,unit's part,98.37
TX00000417,5,Leminal,92.88
TX00001428,1,thing Ascnt,58.92
TX00001428,2,Lainetrnwisp,7.69
TX00000969,1,Poles,42.36
TX00000969,2,unit aYearn,2.27
TX00000969,3,Obsiudien,75.41
TX00000604,1,,40.49
TX00001434,1,Meaodlwace thing,63.4
TX00001434,2,Petirc object,61.52
TX00001434,3,Moeonthread Asceant,49.84
TX00001434,4,uGlidrain thing,24.46
TX00001434,5,Meaadowlace Corssing,45.54
TX00000089,1,Vaelvet item,95.61
TX00000089,2,Suerenada,76.92
TX00000089,3,Horizn,37.76
TX00000089,4,item Feleetiing,5.02
TX00000089,5,eHarmonized Fleetng,34.56
TX00000848,1,Motinio,87.57
TX00000848,2,,36.09
TX00000848,3,,89.42
TX00001145,1,Eclipseed Eethers,25.53
TX00001145,2,stuff item,94.74
TX00001145,3,,50.07
TX00001145,4,Lumenou,88.37
TX00001145,5,piece Ethrs,85.49
TX00001433,1,Aurele thing,88.97
TX00001433,2,Gilrain part,70.17
TX00000753,1,,20.99
TX00000498,1,Framents part Leuster,11.36
TX00000011,1,item Stliless,5.43
TX00000396,1,Axiaom Torning,54.44
TX00000396,2,Elseeways,63.77
TX00000396,3,Axioam stuff,84.86
TX00000284,1,Firactured Currnet,81.46
TX00000690,1,element Taopestry,68.85
TX00000690,2,thing,35.4
TX00001230,1,Ceestil,80.86
TX00001230,2,Frositbite Hoizon,40.46
TX00001230,3,Edernal undown,88.12
TX00001230,4,,89.68
TX00001230,5,,78.62
TX00001403,1,Lantrenwisp eDrift,70.9
TX00000689,1,Fay,8.41
TX00000851,1,Evemore,13.39
TX00000851,2,raagment,69.29
TX00000159,1,element,43.72
TX00000159,2,,78.27
TX00000159,3,part,17.77
TX00000159,4,Cremosn,85.08
TX00000159,5,part,85.29
TX00000895,1,Horoizoonscape,33.78
TX00000895,2,,71.02
TX00000895,3,Horazonscape,54.55
TX00001189,1,,87.48
TX00001189,2,able,85.13
TX00001189,3,part Birnk,97.94
TX00000257,1,,96.38
TX00000335,1,Tunaring,24.09
TX00000335,2,element item,41.65
TX00000335,3,Berac piece,31.06
TX00001407,1,Ptric object,84.88
TX00001407,2,anternwip,44.68
TX00001407,3,thing cEbmrace,64.95
TX00001407,4,Moonthrad Ascetn,7.13
TX00001039,1,Crescenet unit,23.05
TX00001039,2,Crsecent Ashare,39.84
TX00000515,1,Eoclised Safron,71.82
TX00001015,1,object,71.34
TX00001015,2,unit object,29.27
TX00001015,3,ilark object,49.23
TX00001015,4,bervault,16.55
TX00000768,1,Surga,72.72
TX00001316,1,thing Amebr,7.87
TX00001316,2,,12.02
TX00001316,3,piece object,40.92
TX00001316,4,element piece,93.21
TX00001316,5,Scuatteraed,2.95
TX00000761,1,,87.5
TX00000761,2,,45.13
TX00000761,3,Echaes,31.73
TX00001102,1,Eclepsde,42.73
TX00001102,2,,58.09
TX00001102,3,,25.8
TX00001102,4,Luiminous Brinc,63.17
TX00000521,1,,62.97
TX00000521,2,item Saiffrn Lyaers,88.25
TX00000521,3,erenaed,53.17
TX00000521,4,,26.12
TX00000521,5,,60.66
TX00000022,1,element,99.9
TX00000356,1,Chasoing Holows,39.74
TX00000356,2,af uTrning,71.4
TX00000356,3,Shiveered,19.15
TX00000356,4,Elsewazy,86.71
TX00001271,1,item'is Journye,3.19
TX00001271,2,lFow,79.99
TX00001271,3,,79.8
TX00001271,4,object's Joruney,43.06
TX00001271,5,thing Sheft,7.15
TX00000340,1,iWldthorn Accoord,80.37
TX00000431,1,part aAllur,81.13
TX00000431,2,part vewrind,53.25
TX00000431,3,part Gloaw,35.36
TX00000431,4,part Filare,78.1
TX00000431,5,Sunilt part,49.65
TX00000473,1,unit's part,3.34
TX00000217,1,object,23.01
TX00000217,2,aMurmur,82.26
TX00000911,1,unit,67.66
TX00000911,2,,6.49
TX00000911,3,Noicturne,45.2
TX00000911,4,Tehtered Frast,4.42
TX00000911,5,,32.55
TX00001204,1,item's part,64.07
TX00001204,2,,71.58
TX00001204,3,Dierfter,86.0
TX00001204,4,element's Jouney,7.73
TX00001011,1,unit,47.7
TX00001011,2,unit unit,76.68
TX00001011,3,,73.72
TX00001458,1,stuff Stoill,44.24
TX00001458,2,Meedowlace Cossing,28.25
TX00001458,3,Gildraian Staill,79.75
TX00001458,4,Moontahread Asocent,27.18
TX00000093,1,,55.02
TX00000093,2,item item,17.03
TX00000093,3,Sunfruact piece,74.71
TX00000093,4,item,76.48
TX00001008,1,stuff element,3.92
