transaction_id,terminal_id,customer_id,amount,currency,transaction_time,transaction_hour,transaction_weekday,payment_method,item_count,operator_id,device_id,batch_id,auth_code,response_code,network_type,session_id,reference_number,trace_id,pos_entry_mode,true_mcc
TX00001373,T000260,C000494,108.29,GBP,2024-04-20 11:00:00,11,Saturday,CARD,4,OP58,DEV-E826,B9951,967599,00,WIFI,4316b094,REF29470394,4a8e7dbc-e24c-4e90-a5d6-08468d333c45,81,5942
TX00000509,T000109,C000098,434.47,GBP,2024-03-01 21:00:00,21,Friday,MOBILE,4,OP20,DEV-C888,B6505,369080,00,4G,b49b3d5a,REF99187418,b4683ef5-c300-4059-91e1-44adae0ce264,81,5699
TX00001135,T000227,C000367,201.92,GBP,2024-07-24 16:00:00,16,Wednesday,CARD,2,OP42,DEV-D824,B7599,813518,05,WIFI,e1f1c1ac,REF20003491,aedc055d-67d1-46a5-bff2-dacd8b04316d,91,5995
TX00001321,T000270,C000253,363.76,GBP,2024-12-22 21:00:00,21,Sunday,CARD,4,OP56,DEV-E108,B9120,099870,00,5G,84182847,REF17446524,b397c60b-37ea-48fa-8309-38a177b1fe7f,81,5942
TX00000103,T000033,C000028,113.36,USD,2024-07-20 12:00:00,12,Saturday,MOBILE,5,OP07,DEV-A796,B9961,239794,14,4G,d83d14a5,REF79994685,7ab8cdae-ee9c-4576-a462-de5524910a19,91,5462
TX00000586,T000104,C000142,285.51,EUR,2024-01-10 06:00:00,6,Wednesday,CASH,1,OP27,DEV-C456,B2974,454129,00,4G,d1748179,REF26865926,96244249-2223-41c8-8eba-2f8ac0093e98,05,5699
TX00001328,T000271,C000269,427.35,USD,2024-04-19 07:00:00,7,Friday,CARD,4,OP54,DEV-E782,B4020,018134,00,LAN,8a1e5b12,REF98850945,b6789b82-c0b7-487f-96ed-7cdf139e0697,05,5942
TX00001143,T000225,C000017,260.18,USD,2024-10-20 14:00:00,14,Sunday,CASH,5,OP48,DEV-D885,B1909,757601,00,5G,6f965dfb,REF78335605,5dc06040-9d71-4f90-8f2c-e4e80047c906,05,5995
TX00000053,T000006,C000141,36.81,USD,2024-07-04 08:00:00,8,Thursday,MOBILE,2,OP03,DEV-A305,B1602,263581,00,5G,1c831adc,REF32297072,79fff6c0-2f64-4f71-85c9-c4d25c421586,05,5411
TX00000151,T000027,C000207,244.44,USD,2024-02-10 07:00:00,7,Saturday,CARD,5,OP02,DEV-A168,B1000,142401,00,LAN,1517a7c1,REF77887931,c30a87f6-7ae4-42ba-ab7f-bbe0a47f32dd,91,5462
TX00000403,T000081,C000467,363.41,EUR,2024-02-24 07:00:00,7,Saturday,MOBILE,3,OP16,DEV-C339,B8553,335905,00,4G,ddf022b2,REF70326441,762ad529-7981-4a3a-b1fb-d0df286cd81b,07,5651
TX00001454,T000280,C000030,279.32,USD,2024-02-06 10:00:00,10,Tuesday,CASH,5,OP54,DEV-E183,B5250,934542,05,4G,691a098e,REF93347064,850275c0-b59f-470d-b99a-68ef0f62cc86,91,5945
TX00000207,T000055,C000326,190.39,USD,2024-01-07 11:00:00,11,Sunday,MOBILE,2,OP06,DEV-A220,B4491,221555,00,WIFI,7068775a,REF34918714,fd077020-768e-44bd-a234-716cd995b782,81,5812
TX00001417,T000282,C000289,183.66,GBP,2024-12-27 17:00:00,17,Friday,CASH,3,OP56,DEV-E223,B5761,018910,05,LAN,1bd26c28,REF77068267,298784c1-6008-4dc7-a480-f9d052e976da,91,5945
TX00001122,T000232,C000230,82.16,GBP,2024-05-20 09:00:00,9,Monday,MOBILE,1,OP46,DEV-D798,B8848,728119,00,5G,bb52e109,REF41929442,60bbc217-ff21-4789-acf7-7a3bc0ea8ade,81,5995
TX00000008,T000020,C000139,300.94,GBP,2024-01-16 06:00:00,6,Tuesday,CASH,3,OP09,DEV-A308,B9010,142133,00,4G,26a5fd3c,REF72364542,9aa3d77f-5624-4b0c-a13e-ea6593b6dafc,81,5411
TX00001014,T000204,C000489,102.08,USD,2024-11-05 10:00:00,10,Tuesday,CARD,3,OP43,DEV-D785,B5258,818953,00,WIFI,a2ecbc7d,REF67601447,ab6031ec-2d97-4f43-a85f-ed05ae934f57,05,5261
TX00001343,T000267,C000054,337.9,EUR,2024-05-11 21:00:00,21,Saturday,CARD,4,OP60,DEV-E168,B4591,037285,00,LAN,8ed6fc33,REF23354960,c788cc36-d3c8-4f7a-b316-1b6cce63dc86,05,5942
TX00001060,T000202,C000021,148.14,USD,2024-02-11 19:00:00,19,Sunday,CASH,5,OP47,DEV-D351,B1179,719756,00,LAN,241f576c,REF11242605,4f05701c-2e42-4dc7-8f56-bdd8a8b20d1f,05,5261
TX00000452,T000086,C000084,28.21,GBP,2024-10-16 21:00:00,21,Wednesday,MOBILE,3,OP26,DEV-C891,B7964,335448,00,WIFI,2399b6ac,REF78761110,ea4eb644-2957-445a-ace2-9c4e38454152,05,5651
TX00000253,T000056,C000409,255.92,EUR,2024-04-03 12:00:00,12,Wednesday,CASH,5,OP02,DEV-A195,B2792,131349,00,LAN,c5b27f2d,REF58102338,83f3a94a-d733-4bc7-b375-2a1ec13b4d3b,81,5812
TX00000896,T000162,C000135,429.86,GBP,2024-09-11 18:00:00,18,Wednesday,CARD,4,OP33,DEV-B123,B9976,596166,00,5G,a77164ec,REF79584869,1095b3cf-718b-4167-8c3d-58ccb7490b82,07,5912
TX00001308,T000260,C000430,424.19,EUR,2024-08-21 08:00:00,8,Wednesday,CASH,5,OP58,DEV-E110,B9481,934108,00,LAN,edd4b0f6,REF40061384,cae1b399-3641-49fe-94c3-36fe03ba4b09,07,5942
TX00000880,T000161,C000426,30.74,USD,2024-10-23 14:00:00,14,Wednesday,CARD,3,OP37,DEV-B108,B9727,689506,00,LAN,f569145e,REF85469454,5caf5969-847b-4de1-a51d-17baf3365010,81,5912
TX00001427,T000284,C000014,43.01,USD,2024-03-26 11:00:00,11,Tuesday,CARD,5,OP58,DEV-E530,B6990,974744,00,WIFI,e384911e,REF91862254,998ed328-482b-4f4d-b00a-738c5e8dbfd4,05,5945
TX00000623,T000116,C000454,345.53,USD,2024-07-12 12:00:00,12,Friday,CARD,3,OP27,DEV-C879,B5915,379575,00,WIFI,0c8ceb02,REF14686812,80a69d50-04d1-4b69-89b9-94f3900d9b12,05,5311
TX00000345,T000063,C000476,189.97,EUR,2024-11-24 12:00:00,12,Sunday,MOBILE,2,OP04,DEV-A741,B8711,144402,00,WIFI,9fc9a62b,REF53015114,eefc51ba-2eaa-4a24-bce8-b962bb9958be,91,5814
TX00001286,T000249,C000348,213.02,GBP,2024-02-22 13:00:00,13,Thursday,MOBILE,5,OP52,DEV-E479,B4371,922253,00,WIFI,801f6aa3,REF84623447,8445fb4f-6f65-4408-9397-e1895ada034d,91,5941
TX00000262,T000052,C000430,341.88,USD,2024-04-05 22:00:00,22,Friday,CARD,3,OP02,DEV-A223,B6632,250243,14,LAN,4dcfd77d,REF21135674,d68059a7-48ce-47f5-81b1-6fef1eb04344,07,5812
TX00000150,T000024,C000159,360.98,USD,2024-05-21 10:00:00,10,Tuesday,CASH,5,OP05,DEV-A679,B5932,186626,00,4G,340d7536,REF76478665,fe31a93e-2a3b-4da1-b9b3-0b18426bfc47,07,5462
TX00000472,T000089,C000404,281.4,EUR,2024-05-01 08:00:00,8,Wednesday,MOBILE,5,OP23,DEV-C445,B3135,369682,00,WIFI,c34fed10,REF47855437,8f1bd77a-63a4-4f75-b48b-44d2d26d463f,07,5651
TX00000640,T000131,C000490,429.54,USD,2024-01-08 08:00:00,8,Monday,MOBILE,4,OP28,DEV-C868,B1215,435579,00,4G,f56ef830,REF26312537,b21fc70b-9480-4df6-947a-3db54faedab5,05,5311
TX00001484,T000290,C000351,422.32,GBP,2024-09-01 13:00:00,13,Sunday,MOBILE,5,OP55,DEV-E985,B8111,999589,00,WIFI,6b3a8321,REF84731000,93851a82-9f6c-4fa0-994e-0d3fd803f8ba,07,5945
TX00001410,T000288,C000050,107.81,EUR,2024-01-21 17:00:00,17,Sunday,CARD,2,OP57,DEV-E538,B2081,985641,00,WIFI,4ee4b6c0,REF16845681,9d50114f-98a2-4c0a-9884-bb3a21a3e69f,07,5945
TX00000550,T000095,C000099,25.51,USD,2024-06-23 13:00:00,13,Sunday,MOBILE,1,OP15,DEV-C136,B7493,338707,00,WIFI,cbfd88e7,REF58207686,506f50cf-cb76-4911-9c1e-3111a26848e8,07,5699
TX00000928,T000177,C000152,314.59,GBP,2024-11-12 20:00:00,20,Tuesday,MOBILE,2,OP33,DEV-B708,B4237,541161,00,LAN,f059b8f5,REF37610659,2b240ad8-95e2-4133-b6f6-a44b199cc0df,81,5977
TX00000488,T000079,C000484,440.69,EUR,2024-02-15 11:00:00,11,Thursday,MOBILE,5,OP13,DEV-C555,B1225,496702,05,4G,10c56fb8,REF44901404,49834211-8ff2-4db8-93cd-a177f675954f,81,5651
TX00001356,T000275,C000253,381.11,USD,2024-10-10 06:00:00,6,Thursday,CARD,2,OP57,DEV-E566,B5790,914100,00,5G,ae9657cc,REF99400310,11b9bff7-ba31-4c6c-b033-50d9d5fe765a,05,5942
TX00001171,T000221,C000212,48.16,EUR,2024-07-18 20:00:00,20,Thursday,CARD,3,OP45,DEV-D858,B8478,871995,00,4G,0d3a00b3,REF93673042,ae97c472-8788-46d9-8ea5-e1f2b0d5c28f,91,5995
TX00000146,T000029,C000471,154.5,EUR,2024-02-09 18:00:00,18,Friday,CARD,5,OP03,DEV-A850,B3011,238686,00,LAN,38e0f06e,REF95502685,2d3ae60c-d658-4d06-b128-3b3d4206ba5f,91,5462
TX00000402,T000091,C000321,287.99,GBP,2024-12-04 06:00:00,6,Wednesday,CASH,2,OP17,DEV-C914,B5214,385454,00,4G,2264ac5d,REF57902263,54aaf7c0-0aa4-4b50-a218-4ba4fe2a3ab8,91,5651
TX00000954,T000188,C000480,478.75,GBP,2024-06-04 21:00:00,21,Tuesday,CASH,4,OP37,DEV-B789,B2816,536420,00,4G,ce92cb2a,REF41961265,e84d2be2-36a2-47f0-b3d2-728679a40ea5,81,5977
TX00001405,T000294,C000405,121.73,USD,2024-04-21 19:00:00,19,Sunday,MOBILE,3,OP51,DEV-E749,B3801,045476,00,LAN,98a3ad8f,REF62436997,e878bde8-8096-4c59-9b72-2b61c2f4d12b,81,5945
TX00000659,T000115,C000240,207.44,GBP,2024-04-05 09:00:00,9,Friday,CASH,5,OP29,DEV-C378,B4125,359260,00,5G,f850b715,REF96107758,cbd2b536-3f2d-46c1-ad2a-dc6701c924bb,81,5311
TX00000463,T000091,C000218,400.7,GBP,2024-02-24 11:00:00,11,Saturday,MOBILE,1,OP16,DEV-C164,B5685,438478,00,LAN,433b1a2d,REF30829470,45e3f809-b30f-4f49-8612-382b10077da4,07,5651
TX00000186,T000037,C000496,226.35,USD,2024-05-14 09:00:00,9,Tuesday,MOBILE,4,OP03,DEV-A998,B4070,274254,00,4G,4ec5ac4d,REF49650228,659f3e29-0c40-4a86-aa6b-02cb8261d93b,05,5462
TX00001147,T000224,C000150,91.38,USD,2024-07-01 15:00:00,15,Monday,CASH,1,OP49,DEV-D946,B2679,718419,00,LAN,0ab943ef,REF82455076,5c0a2e18-dbb6-4414-a4a1-880a1a292a72,81,5995
TX00001224,T000252,C000178,195.75,GBP,2024-09-18 17:00:00,17,Wednesday,CASH,3,OP56,DEV-E267,B2380,997257,05,LAN,c6fdcdcc,REF19803499,d6e5ac5a-d1cc-4d2d-b1f6-8c519e99002e,91,5941
TX00000608,T000119,C000395,431.63,USD,2024-09-19 21:00:00,21,Thursday,CARD,4,OP16,DEV-C176,B2973,315960,00,5G,d47fb53c,REF39119631,c0a2d924-e89c-43cf-9ead-da3637bd850b,05,5311
TX00000143,T000027,C000021,291.86,GBP,2024-05-07 14:00:00,14,Tuesday,CASH,5,OP07,DEV-A754,B2101,279062,00,LAN,eb0c72ed,REF54452330,d3342077-2ce6-42f8-8722-0023fe2bdd62,91,5462
TX00000751,T000134,C000164,80.39,GBP,2024-10-16 22:00:00,22,Wednesday,MOBILE,4,OP25,DEV-C508,B2505,314424,00,4G,6255e0db,REF25865713,7fe6acb9-3764-48e4-8f6b-e10a332aad1e,05,5732
TX00000981,T000189,C000157,343.8,GBP,2024-01-14 10:00:00,10,Sunday,MOBILE,1,OP37,DEV-B343,B8677,583185,00,5G,76c64e26,REF64574223,c17a34b1-6fda-4652-9405-72b5c1adab30,81,5977
TX00000197,T000031,C000474,374.65,USD,2024-04-11 20:00:00,20,Thursday,CARD,5,OP10,DEV-A480,B6772,278583,00,LAN,2ed99d42,REF91137003,f1c85a9c-af00-4153-ba32-64c0edc0944b,81,5462
TX00000883,T000175,C000195,144.51,USD,2024-09-11 18:00:00,18,Wednesday,CASH,4,OP32,DEV-B381,B6276,651906,00,WIFI,64196624,REF93814327,62d8c088-029b-4b99-b9a4-4145ba88f523,05,5912
TX00000279,T000056,C000475,250.01,USD,2024-01-21 11:00:00,11,Sunday,CASH,1,OP06,DEV-A983,B1062,119307,00,4G,a97af91e,REF36121315,25c0ac62-165c-4913-978f-4add6ec2cefb,07,5812
TX00000293,T000048,C000008,311.2,USD,2024-09-18 19:00:00,19,Wednesday,MOBILE,3,OP08,DEV-A125,B9921,282987,05,WIFI,cda5b69c,REF17611907,122169bd-51f4-4dc7-99cd-4e310176fabd,05,5812
TX00001364,T000271,C000318,287.58,GBP,2024-11-25 16:00:00,16,Monday,CASH,3,OP54,DEV-E866,B8721,097788,00,WIFI,cd6c5598,REF26601868,26c1d3b9-b17e-4489-b030-cbb7d6ff0c99,91,5942
TX00000400,T000079,C000111,188.58,USD,2024-12-07 13:00:00,13,Saturday,CASH,1,OP29,DEV-C240,B3364,464048,14,4G,92fc99c5,REF83627558,bc93a52d-8541-427d-945e-9a33348a862a,91,5651
TX00000122,T000032,C000062,58.0,EUR,2024-08-20 09:00:00,9,Tuesday,CASH,2,OP03,DEV-A345,B7680,159559,00,WIFI,ba2b753a,REF29296419,df8573f3-b83d-452e-929d-f996a4a49df4,05,5462
TX00001207,T000250,C000304,257.36,GBP,2024-03-04 13:00:00,13,Monday,MOBILE,4,OP59,DEV-E318,B7500,090426,00,WIFI,8e64cbcf,REF20778040,fc61ff0c-a428-45ad-970d-6cbab9086eeb,81,5941
TX00000202,T000046,C000372,214.92,GBP,2024-11-12 20:00:00,20,Tuesday,MOBILE,2,OP03,DEV-A960,B5472,299832,00,5G,8c228f6d,REF33892421,055408cb-de34-44bd-9e4a-d14a2b54b770,05,5812
TX00000835,T000162,C000114,338.54,GBP,2024-06-28 09:00:00,9,Friday,CARD,1,OP40,DEV-B126,B5226,548801,00,LAN,d0ad8331,REF91660550,f510d1e5-c2df-4820-85b1-7cc0b11dcbb7,05,5912
TX00000246,T000039,C000153,289.17,GBP,2024-03-19 10:00:00,10,Tuesday,CARD,4,OP02,DEV-A157,B7541,267425,00,LAN,2af36675,REF19930603,bb53a453-2361-49a0-83cb-80c2ad451e7f,81,5812
TX00001422,T000292,C000081,440.0,GBP,2024-07-17 22:00:00,22,Wednesday,CASH,1,OP53,DEV-E418,B4101,089634,00,4G,a2319627,REF10654149,ceb549b0-9205-4359-a9d5-3c8e08ffad1c,81,5945
TX00001408,T000276,C000123,469.66,USD,2024-12-23 16:00:00,16,Monday,CASH,4,OP53,DEV-E371,B3760,913152,00,4G,2e6beb88,REF84794468,7fdc87fb-681b-466d-8292-a9c7d0aae977,07,5945
TX00001153,T000217,C000007,248.31,USD,2024-09-23 12:00:00,12,Monday,MOBILE,4,OP49,DEV-D523,B7508,856156,00,WIFI,7ebbddee,REF24111630,d7e2cb85-09bd-4228-a3ce-389cbfbff8ef,07,5995
TX00000384,T000063,C000436,197.69,EUR,2024-01-11 17:00:00,17,Thursday,CARD,5,OP07,DEV-A925,B2932,118314,00,LAN,d079499a,REF81780879,d8f7ca1e-7360-4f90-b303-708975ccdb06,07,5814
TX00001322,T000266,C000438,295.87,EUR,2024-06-02 21:00:00,21,Sunday,CARD,1,OP54,DEV-E175,B2281,037052,05,5G,7211ab5c,REF20266504,66f40330-97c9-4acc-aa23-9ea35e16a98c,05,5942
TX00000854,T000158,C000124,154.13,GBP,2024-12-11 15:00:00,15,Wednesday,CASH,2,OP36,DEV-B601,B6696,513828,05,WIFI,e7c7ea9f,REF13184937,d7658cf6-dcb3-46af-9d2c-29a8c9aeeeca,81,5912
TX00000219,T000041,C000020,65.17,EUR,2024-08-10 07:00:00,7,Saturday,CASH,3,OP03,DEV-A534,B6441,110911,00,LAN,5f1ab77f,REF92479493,c4a69e94-21df-4662-ab29-eb069f394217,91,5812
TX00000641,T000124,C000031,440.26,EUR,2024-05-11 07:00:00,7,Saturday,CARD,4,OP15,DEV-C761,B9864,365914,00,WIFI,c9ce2599,REF54035507,cec655e3-c541-40dc-8f01-68c76a9bed5e,05,5311
TX00000001,T000003,C000001,65.55,EUR,2024-12-16 11:00:00,11,Monday,CARD,1,OP06,DEV-A412,B4831,128726,00,4G,bbec3a65,REF50958413,85f8d0be-613c-4b99-a03c-79f6b50df610,81,5411
TX00000112,T000027,C000042,75.16,EUR,2024-11-06 14:00:00,14,Wednesday,CASH,1,OP06,DEV-A681,B1322,266375,00,5G,1b8637b0,REF13079321,d02e9ecb-de3a-4540-9b57-884a8c00d02e,91,5462
TX00000698,T000126,C000349,329.84,EUR,2024-06-07 06:00:00,6,Friday,CASH,4,OP11,DEV-C803,B6375,385721,00,5G,33605e83,REF70313693,5fd7c73f-d569-4f5a-8a67-84225e711437,91,5311
TX00001431,T000287,C000495,97.26,USD,2024-03-18 21:00:00,21,Monday,CASH,1,OP52,DEV-E420,B3911,924885,00,4G,644bfd23,REF70692728,77d6ed8c-d630-425c-be1c-457bd6c0548e,05,5945
TX00000951,T000189,C000159,416.25,USD,2024-01-11 20:00:00,20,Thursday,CASH,3,OP32,DEV-B444,B5267,623506,00,4G,c1e1045f,REF82363716,7b452f93-dcdf-46a3-b18b-9f08672221ce,05,5977
TX00001317,T000264,C000395,22.87,USD,2024-06-05 11:00:00,11,Wednesday,MOBILE,2,OP56,DEV-E984,B7281,038332,00,WIFI,6554badf,REF89222640,fc22f2a3-f390-4383-9946-2f45c1b3acf4,91,5942
TX00001291,T000242,C000167,168.49,EUR,2024-02-26 13:00:00,13,Monday,CASH,3,OP60,DEV-E680,B2721,096999,00,5G,5e3dce20,REF91854015,3351f979-6a97-4c08-98b8-ccf2c25e1b2c,07,5941
TX00001353,T000264,C000317,100.39,GBP,2024-09-11 16:00:00,16,Wednesday,CARD,5,OP55,DEV-E216,B6510,050854,00,LAN,775e3cc9,REF24353696,d03e2c9a-2818-4b59-9eab-5b68e57d59ea,81,5942
TX00000441,T000090,C000230,480.08,USD,2024-10-25 13:00:00,13,Friday,CASH,5,OP18,DEV-C876,B5363,377541,14,5G,dc042c9d,REF64817898,e622fe20-92dc-487f-b155-acde58f5bd29,05,5651
TX00001136,T000217,C000184,122.92,EUR,2024-09-22 10:00:00,10,Sunday,MOBILE,3,OP47,DEV-D487,B4129,728919,00,5G,75c23723,REF26537057,f9be64c7-bc8a-4866-8c7b-d1a84b9ede21,07,5995
TX00001256,T000252,C000345,90.86,EUR,2024-05-08 19:00:00,19,Wednesday,MOBILE,4,OP57,DEV-E572,B7820,914793,05,4G,26de18d2,REF35994156,b92ab221-89e4-4bd1-8c04-71c7d548904d,91,5941
TX00000663,T000121,C000114,289.17,GBP,2024-03-04 22:00:00,22,Monday,CASH,3,OP23,DEV-C722,B8475,440207,00,WIFI,6b31fc52,REF46295026,9f1f5836-0b88-4cfe-8bd9-24be3cf6582c,91,5311
TX00001372,T000275,C000259,438.54,USD,2024-08-24 17:00:00,17,Saturday,CASH,2,OP56,DEV-E259,B8020,087533,00,5G,7da29c2d,REF55113703,d170dfe9-63cd-4017-b7a1-11b791b0346c,81,5942
TX00001257,T000252,C000059,342.24,EUR,2024-01-04 20:00:00,20,Thursday,MOBILE,5,OP60,DEV-E549,B2621,023573,00,LAN,91aa8283,REF36235439,b6a9af6c-c04f-4787-a419-2290f68f9d16,07,5941
TX00001331,T000267,C000299,432.08,GBP,2024-02-27 11:00:00,11,Tuesday,MOBILE,1,OP59,DEV-E219,B5490,081932,00,4G,ec77e648,REF33847686,44e2b921-bd8b-4b54-bfb2-c455f5c26306,81,5942
TX00000317,T000060,C000139,478.55,EUR,2024-03-26 23:00:00,23,Tuesday,CASH,5,OP08,DEV-A498,B8960,217736,00,LAN,f0ba1b27,REF53917970,17aa71c8-d168-4d89-8539-916a49b12123,81,5814
TX00000648,T000120,C000232,136.61,USD,2024-08-04 10:00:00,10,Sunday,CARD,4,OP16,DEV-C617,B6494,445339,00,LAN,240acdff,REF41826980,2d477941-2c1e-462b-8af8-04408045752c,81,5311
TX00000709,T000144,C000448,85.29,USD,2024-04-07 12:00:00,12,Sunday,CASH,2,OP12,DEV-C216,B7335,453065,00,4G,e923385e,REF84408160,cf34524e-3226-4d80-a8f6-0e478457e5d0,81,5732
TX00001282,T000251,C000186,295.13,EUR,2024-03-11 09:00:00,9,Monday,CARD,2,OP55,DEV-E682,B8041,967196,00,LAN,c29543d0,REF55757391,47800b51-d269-47ad-a16b-95dfc74cffc7,91,5941
TX00000972,T000193,C000354,119.62,GBP,2024-12-08 11:00:00,11,Sunday,CARD,5,OP33,DEV-B825,B7286,662968,00,5G,20fdd93e,REF80699733,3da0073e-923c-49b6-a026-6a4dae2a6301,05,5977
TX00000627,T000121,C000253,82.74,EUR,2024-11-15 10:00:00,10,Friday,MOBILE,5,OP14,DEV-C270,B8185,361693,05,4G,685ffe82,REF19125390,f58548c1-7ae3-4e01-9424-75cfb9ef170a,91,5311
TX00000632,T000126,C000209,166.72,GBP,2024-12-10 20:00:00,20,Tuesday,CARD,3,OP16,DEV-C591,B6564,482725,00,WIFI,d60afb54,REF52072014,9d17e370-f419-481e-b9cc-9190cec6bf35,07,5311
TX00001306,T000260,C000200,388.47,GBP,2024-04-10 13:00:00,13,Wednesday,CARD,2,OP60,DEV-E125,B2460,952335,00,WIFI,fe699239,REF52421244,8c1a51d7-d207-4ca0-87a8-cace29a2bbcc,05,5942
TX00001248,T000239,C000225,71.16,EUR,2024-05-25 23:00:00,23,Saturday,MOBILE,2,OP59,DEV-E972,B2580,925849,05,LAN,069b1458,REF82099745,17b9da79-58b4-4073-a4fe-9765a329f0c9,07,5941
TX00001461,T000291,C000087,89.41,EUR,2024-06-03 10:00:00,10,Monday,MOBILE,5,OP58,DEV-E882,B8471,099365,05,5G,3b55b1fc,REF75208435,539847db-bae0-4dea-b9b6-5c58fcbcc45c,81,5945
TX00001254,T000235,C000388,41.92,GBP,2024-10-06 21:00:00,21,Sunday,MOBILE,1,OP52,DEV-E176,B1830,050363,00,5G,4afbcddb,REF36683779,2dc5dbb1-dde9-43b9-9908-d06c8eb7ada1,91,5941
TX00001383,T000266,C000147,384.75,USD,2024-09-04 09:00:00,9,Wednesday,CARD,3,OP60,DEV-E948,B5480,091530,00,5G,ae960fc2,REF77337709,17a66cba-5fa9-4a6d-ba23-61282c75b308,91,5942
TX00000795,T000134,C000444,423.09,GBP,2024-10-16 21:00:00,21,Wednesday,CASH,2,OP28,DEV-C726,B8535,419065,00,WIFI,00f80990,REF88367287,f592e674-eac7-43d5-9f05-3c70bfce3d7f,91,5732
TX00000645,T000117,C000418,319.23,EUR,2024-09-28 16:00:00,16,Saturday,CASH,3,OP23,DEV-C926,B3614,420032,14,4G,1a8036bb,REF71985395,f60bbc27-2544-48ef-b9fa-eabcd620f117,81,5311
TX00001012,T000196,C000221,205.57,GBP,2024-10-08 15:00:00,15,Tuesday,CARD,3,OP44,DEV-D336,B9209,719753,00,LAN,87f65872,REF51592392,9a080912-b496-43d9-be31-8ef5dd77f930,07,5261
TX00000556,T000105,C000370,159.01,GBP,2024-11-08 10:00:00,10,Friday,CARD,5,OP28,DEV-C812,B4284,399021,00,LAN,d07d6751,REF89741240,bbd3a072-1a93-40a1-9b0b-92150baaf0eb,05,5699
TX00000681,T000116,C000031,499.75,USD,2024-04-06 07:00:00,7,Saturday,CARD,5,OP20,DEV-C725,B8615,375099,00,WIFI,52e9cb52,REF77811681,be29b5a6-c98a-4308-95fc-cf65d7b4e3cd,91,5311
TX00000577,T000097,C000326,468.3,GBP,2024-04-27 17:00:00,17,Saturday,MOBILE,5,OP30,DEV-C888,B2893,498467,00,LAN,9a006cb0,REF81191483,b2f1b08a-c4ca-4000-b801-38d98eb1cfc1,91,5699
TX00001109,T000225,C000068,332.03,GBP,2024-12-06 13:00:00,13,Friday,CARD,3,OP41,DEV-D769,B7249,822938,05,4G,d01944c2,REF54481986,438f3c08-0a71-476a-a914-dbbefe5536c3,81,5995
TX00001266,T000237,C000110,445.28,EUR,2024-05-09 08:00:00,8,Thursday,MOBILE,3,OP57,DEV-E406,B6301,084158,00,LAN,dd8600cc,REF41683303,dee38ef3-1877-45e4-8680-a7e88219303d,05,5941
TX00001183,T000218,C000195,63.54,EUR,2024-07-18 08:00:00,8,Thursday,CASH,1,OP42,DEV-D867,B8949,867594,00,WIFI,cff2a463,REF38746200,b2cc4abd-f130-4c23-809e-0cda2ce6bb7b,91,5995
TX00000524,T000100,C000150,189.56,USD,2024-06-22 23:00:00,23,Saturday,CASH,4,OP16,DEV-C244,B7174,368887,00,WIFI,8ccb06e1,REF45755742,06a5599d-d955-4e3f-9fa6-4c5448c95b90,07,5699
TX00001059,T000205,C000408,119.15,GBP,2024-07-14 09:00:00,9,Sunday,MOBILE,2,OP44,DEV-D846,B8059,790802,00,LAN,d736e713,REF52152280,4e8025a6-266b-4008-b57d-5d6347b771ed,81,5261
TX00000540,T000110,C000234,191.6,USD,2024-07-16 06:00:00,6,Tuesday,CASH,3,OP27,DEV-C373,B8115,384747,00,WIFI,1e8ecdee,REF60327438,2e3d6b88-aa2c-4828-9b59-610ce89a255a,07,5699
TX00001194,T000217,C000369,336.21,EUR,2024-04-16 11:00:00,11,Tuesday,MOBILE,4,OP42,DEV-D696,B9768,857610,00,5G,0c14d1d6,REF75695918,63afbb37-c214-4d52-8b40-a56e1f43c236,07,5995
TX00000748,T000154,C000485,466.05,GBP,2024-02-15 18:00:00,18,Thursday,CASH,2,OP16,DEV-C238,B8663,434185,00,LAN,a89e0dde,REF11487083,0fdf1835-77ad-44db-993c-b6ebc6cd8208,91,5732
TX00001386,T000271,C000136,181.41,GBP,2024-07-24 09:00:00,9,Wednesday,MOBILE,5,OP60,DEV-E341,B7681,038393,00,4G,0c2b62f6,REF31489284,0b787fe0-6e4c-40a4-896d-1d5c5a681660,81,5942
TX00000484,T000094,C000252,321.25,GBP,2024-10-17 18:00:00,18,Thursday,CARD,2,OP11,DEV-C422,B3555,315543,00,LAN,8f4541fe,REF89140910,3c48ad1a-573e-44f3-8b88-97548382abbe,81,5651
TX00000095,T000004,C000151,55.77,EUR,2024-02-18 07:00:00,7,Sunday,CARD,1,OP08,DEV-A877,B6761,272771,00,WIFI,03f26fbc,REF45897422,f630064a-3b6b-4f10-a074-5bb2f403febc,05,5411
TX00001020,T000198,C000314,217.55,EUR,2024-07-09 16:00:00,16,Tuesday,CARD,5,OP41,DEV-D388,B6589,823497,00,5G,42d0e38c,REF31721163,33fdac39-957d-4a6a-80aa-70042ac31d66,91,5261
TX00000563,T000106,C000455,340.96,USD,2024-11-21 14:00:00,14,Thursday,CARD,4,OP28,DEV-C557,B1945,337409,00,5G,17e25a13,REF68108970,0b01bcee-5ef6-45ae-8776-fb5573430462,91,5699
TX00001264,T000247,C000019,127.58,USD,2024-07-24 18:00:00,18,Wednesday,CASH,2,OP56,DEV-E628,B3351,036997,00,5G,4e72cce6,REF96935346,4ec37178-4b4f-4071-9df2-2650adacd07b,91,5941
